acct_nbr,cust_id,acct_type,account_active,acct_start_date,starting_balance,ending_balance
000000001363318216,21813088,CK,Y,1995-03-03,317.223,109.490
000000001362632219,25890008,CK,Y,1993-12-05,30662.325,122.698
000000001363087213,17720131,CK,Y,1993-09-29,1956.148,68.818
000000001362711216,21803376,CK,Y,1995-08-09,310.868,319.330
000000001362677218,24528186,CK,Y,1994-02-10,139.590,472.660
456114321362597412,16351164,CC,Y,1993-10-01,1126.872,929.712
000000001363323210,13633230,CK,Y,1988-05-09,22810.089,4874.130
000000001362597220,27251940,CK,Y,1991-02-04,17480.598,2958.996
000000001362761321,28617981,SV,Y,1994-03-28,796.550,449.670
000000001362740316,21803840,SV,N,1994-02-15,368.342,139.870
456114321363294421,28629174,CC,Y,1995-12-26,21.000,3116.900
456114321363193414,19084702,CC,Y,1993-12-10,2152.444,5912.200
000000001362767314,19078738,SV,Y,1993-03-21,387.534,4503.768
000000001362843310,13628430,SV,Y,1986-08-02,536.009,1011.240
000000001363354215,20450310,CK,Y,1994-03-27,2822.202,249.390
456114321362489416,21799824,CC,N,1990-08-16,4542.771,40.000
000000001362740223,31343020,CK,Y,1995-08-15,1248.410,652.270
000000001362864323,31345872,SV,Y,1995-03-07,184.890,266.530
456114321363056413,17719728,CC,Y,1994-01-24,1851.167,1831.767
000000001362827310,13628270,SV,Y,1993-02-03,1065.862,1378.575
000000001363457214,19088398,CK,Y,1988-04-23,17037.832,5136.111
456114321362924410,13629240,CC,Y,1995-08-28,0.000,4500.000
000000001362974212,16355688,CK,Y,1995-06-30,459.624,2002.413
456114321362839414,19079746,CC,Y,1992-06-01,5097.232,15512.842
000000001362777318,24529986,SV,Y,1995-02-14,356.100,116.460
456114321363006414,19082084,CC,Y,1995-07-18,0.000,6677.752
456114321363414417,23178038,CC,Y,1992-08-29,287.210,626.603
000000001363399219,25904581,CK,Y,1995-11-20,5708.970,1699.699
000000001362905312,16354860,SV,Y,1991-05-30,626.748,1446.858
000000001363003220,27260060,CK,Y,1990-08-16,1057.287,1258.546
000000001362530219,25888070,CK,Y,1995-04-25,23924.115,53.630
000000001362675319,25890825,SV,Y,1994-06-10,904.005,851.818
000000001362587211,14988457,CK,Y,1990-08-08,4789.197,1430.800
456114321362864418,24531552,CC,Y,1995-09-20,29.000,87.000
000000001362594315,20438910,SV,Y,1994-06-29,5359.986,33761.184
000000001363036215,20445540,CK,Y,1995-07-16,8915.157,210.936
000000001362565319,25888735,SV,Y,1986-05-22,1438.560,2917.596
000000001362700215,20440500,CK,Y,1995-05-28,7370.757,22919.553
000000001362531212,16350372,CK,Y,1994-04-05,6861.288,4809.483
000000001362596323,31339708,SV,Y,1995-07-16,555.450,349.050
000000001362761315,20441415,SV,Y,1994-03-28,2093.985,2502.417
000000001362926315,20443890,SV,Y,1990-11-03,354.294,6274.428
456114321363307415,20449605,CC,Y,1994-04-09,6708.339,6116.430
000000001363070312,16356840,SV,Y,1995-10-08,983.244,1772.988
000000001362715215,20440725,CK,Y,1989-11-11,7265.862,1871.649
456114321363093419,25898767,CC,Y,1986-05-30,1144.710,3100.000
000000001362941215,20444115,CK,Y,1989-08-12,872.262,23.154
000000001362936312,16355232,SV,Y,1995-02-15,895.848,1663.431
456114321363205410,13632050,CC,Y,1994-05-28,5369.229,3078.540
456114321362698421,28616658,CC,Y,1993-11-27,2173.860,2459.000
000000001362973216,21807568,CK,Y,1995-02-01,8690.850,918.280
000000001363123216,21809968,CK,Y,1995-03-11,23591.031,716.740
000000001362525213,17712825,CK,Y,1992-03-28,1564.406,213.032
456114321362817422,29981974,CC,Y,1987-02-11,227.326,9100.000
456114321362954422,29984988,CC,Y,1995-04-11,0.000,11157.692
000000001362681319,25890939,SV,Y,1995-05-25,14546.745,11251.295
000000001362611222,29977442,CK,Y,1987-08-22,399.091,3287.921
000000001363076217,23172292,CK,Y,1995-04-03,937.780,208.630
456114321362903411,14991933,CC,Y,1992-12-15,2963.886,7350.000
000000001363047315,20445705,SV,N,1992-08-19,383.454,2129.352
456114321362579420,27251580,CC,N,1992-01-19,17454.309,7455.000
000000001362674311,14989414,SV,N,1994-06-21,243.960,40.229
000000001362960323,31348080,SV,Y,1986-07-24,6234.150,6363.270
000000001362855218,24531390,CK,Y,1994-09-02,231.300,1157.870
456114321363303414,19086242,CC,Y,1995-04-22,0.000,4100.000
000000001363466319,25905854,SV,Y,1989-11-27,2439.225,3412.790
000000001362949323,31347827,SV,Y,1994-08-03,113.630,479.240
456114321363314423,31356222,CC,Y,1991-02-08,2404.160,456.310
000000001362897213,17717661,CK,Y,1995-08-01,927.932,116.696
456114321362895416,21806320,CC,Y,1995-10-03,0.000,1320.000
456114321362811411,14990921,CC,Y,1994-04-03,207.537,4900.000
456114321362912418,24532416,CC,Y,1992-11-13,1328.010,1587.000
456114321362811414,19079354,CC,Y,1994-04-03,152.922,4100.000
456114321362920411,14992120,CC,Y,1995-12-13,0.000,0.000
000000001362668320,27253360,SV,Y,1990-11-29,1475.979,10441.757
456114321362895418,24532110,CC,Y,1995-10-03,29.000,1387.000
000000001363008313,17719104,SV,Y,1992-12-29,55303.088,20832.303
000000001363058219,25898102,CK,Y,1988-10-27,12352.095,375.937
000000001362682311,14989502,SV,Y,1995-04-01,456.361,1194.571
000000001363126310,13631260,SV,Y,1995-05-01,1808.078,14125.095
000000001363083218,24535494,CK,Y,1992-02-12,315.520,2412.470
000000001362705223,31342215,CK,Y,1995-02-16,3493.110,171.140
456114321363102414,19083428,CC,Y,1995-11-30,0.000,4100.000
456114321362572411,14988292,CC,Y,1993-08-30,720.594,1812.853
000000001362585213,17713605,CK,Y,1991-03-09,2326.540,393.885
456114321362769421,28618149,CC,Y,1995-05-06,21.000,512.090
000000001362586215,20438790,CK,Y,1995-10-21,452.952,1329.570
456114321362782413,17716166,CC,Y,1994-06-02,1322.602,2533.414
000000001362936214,19081104,CK,Y,1994-11-03,243.208,448.171
000000001362537314,19075518,SV,Y,1990-03-25,170.002,6575.129
456114321362708410,13627080,CC,Y,1992-01-08,523.716,4500.000
456114321363241422,29991302,CC,Y,1992-07-18,316.635,12309.570
000000001363450311,14997950,SV,Y,1994-03-11,258.476,4991.238
000000001362555323,31338765,SV,Y,1993-05-14,422.520,350.590
000000001362980218,24533640,CK,Y,1993-07-10,2807.920,205.270
000000001362752314,19078528,SV,Y,1995-02-20,840.364,2498.253
000000001363442221,28632282,CK,Y,1990-06-15,808.030,49.630
000000001363348320,27266960,SV,Y,1993-08-24,2998.878,11564.196
000000001362968214,19081552,CK,Y,1990-08-17,276.556,835.621
000000001363127311,14994397,SV,Y,1995-02-13,232.199,607.649
000000001363241323,31354543,SV,Y,1989-12-27,284.490,1739.800
000000001362578313,17713514,SV,Y,1993-07-11,1546.899,1923.219
000000001362887321,28620627,SV,N,1991-05-10,612.900,4221.930
000000001362657223,31341111,CK,Y,1989-06-07,159.780,112.010
456114321362592418,24526656,CC,N,1993-05-31,2135.820,397.100
456114321363040423,31349920,CC,Y,1995-06-02,11.000,1990.000
000000001363291311,14996201,SV,Y,1995-02-08,521.778,3202.542
456114321363076420,27261520,CC,Y,1993-09-03,47211.180,5470.976
000000001363438221,28632198,CK,Y,1995-05-16,159.080,213.880
456114321362770416,21804320,CC,N,1993-01-10,11299.996,40.000
000000001362700321,28616700,SV,Y,1994-02-22,332.200,274.880
000000001363280218,24539040,CK,Y,1993-11-22,304.600,356.950
456114321362805419,25893295,CC,Y,1987-01-03,1272.960,930.000
000000001363413215,20451195,CK,Y,1995-06-17,382.779,672.231
456114321362584418,24526512,CC,Y,1995-09-13,29.000,1087.000
000000001362718220,27254360,CK,Y,1995-04-01,4775.490,4988.176
000000001363230217,23174910,CK,Y,1995-06-08,2639.420,1708.968
000000001363218223,31354014,CK,Y,1995-04-26,2823.420,470.370
456114321363147410,13631470,CC,Y,1991-11-06,276.773,913.455
456114321362542414,19075588,CC,N,1989-03-31,3037.342,82.000
456114321362630417,23164710,CC,N,1992-03-31,2035.580,2984.122
000000001363296313,17722848,SV,Y,1991-06-28,13944.295,5586.908
000000001363147213,17720911,CK,Y,1993-12-13,1254.038,740.204
456114321363458413,17724954,CC,Y,1994-01-27,144.753,1330.485
456114321362516422,29975352,CC,Y,1994-05-07,128.854,3919.552
456114321362526416,21800416,CC,Y,1994-09-11,13640.186,2002.360
456114321362782414,19078948,CC,Y,1994-06-02,303.548,4657.846
000000001362513217,23162721,CK,Y,1995-11-26,285.760,2051.208
000000001363006221,28623126,CK,Y,1995-04-05,2781.460,856.680
000000001363216211,14995376,CK,Y,1993-12-31,4317.408,4975.754
000000001363414219,25904866,CK,Y,1993-04-08,14817.780,7558.482
000000001362853213,17717089,CK,Y,1995-09-13,22258.656,4182.967
456114321363354417,23177018,CC,Y,1991-01-18,2737.930,9300.000
000000001363176316,21810816,SV,Y,1994-11-29,543.399,148.070
456114321363459417,23178803,CC,Y,1995-10-14,19.000,9300.000
456114321363209410,13632090,CC,Y,1986-02-03,2894.878,7200.000
000000001362877310,13628770,SV,Y,1993-03-16,592.306,2832.525
000000001362961210,13629610,CK,N,1994-05-31,4829.762,1861.785
456114321362825416,21805200,CC,Y,1992-08-29,3001.482,1020.000
456114321362835418,24531030,CC,Y,1988-05-23,196.920,96.510
000000001363090217,23172530,CK,Y,1995-07-04,323.520,0.000
000000001362503222,29975066,CK,Y,1994-09-01,2393.787,4874.051
000000001362638219,25890122,CK,Y,1995-01-18,566.145,0.000
456114321362700417,23165900,CC,Y,1990-02-14,388.780,332.940
000000001362801218,24530418,CK,Y,1995-10-31,427.000,87.000
456114321362815416,21805040,CC,Y,1995-10-27,0.000,1020.000
456114321363165419,25900135,CC,Y,1989-09-10,1175.445,1330.954
000000001363169216,21810704,CK,N,1994-03-18,523.900,20.000
456114321363075410,13630750,CC,Y,1989-02-13,83.505,1787.355
000000001362602314,19076428,SV,Y,1995-01-29,1777.580,11214.730
000000001362709316,21803344,SV,Y,1995-09-08,416.268,937.330
000000001362888219,25894872,CK,Y,1995-01-04,15497.955,12833.628
000000001363428212,16361136,CK,N,1993-12-01,1374.072,577.416
000000001363170219,25900230,CK,Y,1993-01-13,12317.175,1021.016
000000001363262218,24538716,CK,N,1992-07-28,465.880,331.530
456114321362894418,24532092,CC,N,1994-03-06,1529.620,1927.000
000000001363183210,13631830,CK,Y,1993-08-09,11705.976,1258.740
000000001363006212,16356072,CK,Y,1995-04-05,3312.552,1885.128
456114321363059416,21808944,CC,Y,1995-04-13,0.000,1220.000
456114321362572420,27251440,CC,Y,1993-08-30,2616.894,2626.787
456114321363016417,23171272,CC,Y,1991-09-12,1238.770,3793.687
456114321363483422,29996626,CC,Y,1993-04-09,1040.886,9100.000
000000001362781215,20441715,CK,Y,1995-08-26,1134.729,1376.082
000000001362881223,31346263,CK,N,1992-04-17,362.110,90.000
456114321363159422,29989498,CC,N,1994-01-05,1055.692,91.000
456114321362511410,13625110,CC,Y,1995-04-23,0.000,4072.185
456114321363307413,17722991,CC,Y,1994-04-09,15155.877,2674.439
000000001363261223,31355003,CK,Y,1992-03-11,4196.930,1696.690
456114321363328422,29993216,CC,Y,1995-03-29,0.000,4904.263
000000001363215216,21811440,CK,Y,1988-08-21,23787.013,4665.090
000000001363165316,21810640,SV,Y,1990-10-26,848.377,77.080
000000001363408322,29994976,SV,Y,1990-01-12,410.388,9610.510
000000001362814215,20442210,CK,Y,1995-03-09,863.649,3347.589
000000001363485320,27269700,SV,Y,1995-11-13,1072.260,1120.096
000000001363306213,17722978,CK,Y,1990-03-15,1432.036,256.316
000000001362791312,16353492,SV,Y,1994-02-24,189.780,1033.431
000000001363297212,16359564,CK,Y,1992-03-05,393.300,82.404
000000001363254211,14995794,CK,N,1991-07-25,605.549,3613.113
456114321363227420,27264540,CC,Y,1995-03-27,0.000,4175.865
456114321363101422,29988222,CC,Y,1995-06-16,0.000,18694.312
000000001363371211,14997081,CK,Y,1991-05-30,5297.314,267.050
000000001362722221,28617162,CK,Y,1995-07-21,6238.180,655.510
000000001363098212,16357176,CK,Y,1995-05-25,3449.484,37.191
000000001363308316,21812928,SV,Y,1994-08-10,1160.857,1605.570
000000001363361221,28630581,CK,N,1994-02-24,3671.350,-19.460
000000001362542316,21800672,SV,Y,1995-10-27,1884.428,1674.740
000000001362510216,21800160,CK,Y,1993-05-15,8717.913,242.560
000000001362645223,31340835,CK,Y,1994-06-18,557.720,1285.540
000000001363093321,28624953,SV,N,1986-05-30,294.800,45.310
456114321362549416,21800784,CC,Y,1994-07-31,3155.924,1020.000
000000001362964317,23170388,SV,N,1987-06-03,137.490,370.109
456114321363112418,24536016,CC,Y,1991-04-01,881.020,87.000
456114321363486415,20452290,CC,Y,1995-12-08,0.000,0.000
000000001363495318,24542910,SV,Y,1994-11-16,2350.900,2870.160
000000001363403317,23177851,SV,Y,1995-10-28,1184.120,4929.682
456114321362736422,29980192,CC,Y,1994-02-13,949.080,2991.989
000000001362570314,19075980,SV,Y,1995-10-31,240.170,714.056
456114321362516410,13625160,CC,Y,1994-05-07,222.566,1938.240
456114321362480419,25887120,CC,N,1992-12-23,7233.300,62.000
456114321362511423,31337753,CC,Y,1995-04-23,11.000,994.930
000000001362650321,28615650,SV,Y,1995-04-05,176.660,108.200
000000001362978318,24533604,SV,Y,1994-06-13,267.160,115.910
000000001363238321,28627998,SV,Y,1991-07-11,210.510,151.390
000000001362902312,16354824,SV,Y,1990-11-11,221.880,3264.891
000000001362830220,27256600,CK,Y,1992-10-29,787.083,3750.575
000000001363353215,20450295,CK,Y,1989-06-23,13483.692,71.196
456114321363247413,17722211,CC,Y,1991-08-14,642.330,6690.000
000000001363465315,20451975,SV,Y,1994-04-27,1548.396,3013.692
000000001363057314,19082798,SV,Y,1992-08-16,3236.324,5678.623
000000001362809318,24530562,SV,Y,1989-01-31,299.750,361.830
000000001363290321,28629090,SV,Y,1995-08-09,2250.390,2553.470
000000001363012312,16356144,SV,Y,1995-05-08,569.520,1011.717
456114321363267421,28628607,CC,Y,1995-01-27,21.000,1230.390
000000001363414319,25904866,SV,Y,1992-09-23,4462.020,4374.255
456114321363302410,13633020,CC,N,1994-02-09,3289.641,0.000
000000001363083215,20446245,CK,Y,1992-02-12,773.604,11859.897
000000001362631310,13626310,SV,Y,1991-06-17,998.203,2399.850
456114321363457411,14998027,CC,Y,1988-04-23,5754.492,22671.712
456114321363195414,19084730,CC,Y,1995-11-14,0.000,4100.000
000000001363265312,16359180,SV,Y,1995-07-07,232.260,1891.092
000000001362776223,31343848,CK,Y,1995-01-17,2743.300,121.280
456114321363342417,23176814,CC,Y,1993-10-20,635.390,4960.000
456114321363402410,13634020,CC,Y,1992-08-15,2126.879,5400.000
456114321363303422,29992666,CC,Y,1995-04-22,0.000,9100.000
000000001362548216,21800768,CK,Y,1986-11-11,18613.454,589.650
000000001363187218,24537366,CK,N,1990-05-07,397.700,109.940
000000001363371219,25904049,CK,Y,1991-05-30,12546.270,168.950
456114321362938417,23169946,CC,Y,1994-06-24,1421.320,1354.638
000000001363037210,13630370,CK,Y,1992-11-15,4904.565,823.275
000000001363253310,13632530,SV,N,1992-04-09,2358.698,7655.310
000000001363366317,23177222,SV,Y,1995-11-23,484.290,23162.611
000000001363130210,13631300,CK,Y,1993-11-07,462.859,588.375
456114321362653412,16351836,CC,Y,1995-09-25,0.000,2495.997
000000001362964323,31348172,SV,N,1987-06-03,129.490,209.390
000000001362644210,13626440,CK,Y,1991-06-05,594.168,1721.115
000000001363414320,27268280,SV,Y,1992-09-23,6841.764,10018.455
000000001362744317,23166648,SV,Y,1987-08-02,146.540,5571.382
000000001362936319,25895784,SV,Y,1995-02-15,3359.430,2455.541
000000001362893318,24532074,SV,Y,1995-08-03,319.570,1063.430
000000001363022211,14993242,CK,Y,1994-08-12,593.142,5805.324
000000001362882223,31346286,CK,Y,1991-02-16,326.990,94.690
000000001363395310,13633950,SV,Y,1987-01-26,254.866,612.810
000000001363135320,27262700,SV,N,1990-04-29,3682.323,3836.627
000000001363377210,13633770,CK,Y,1995-04-13,5189.204,659.250
456114321362930416,21806880,CC,Y,1993-07-28,3141.726,20.000
000000001362980310,13629800,SV,Y,1995-12-23,440.800,1396.440
000000001362638222,29978036,CK,Y,1995-01-18,138.391,0.000
456114321362918417,23169606,CC,Y,1994-01-15,364.500,3100.000
000000001362703216,21803248,CK,Y,1994-09-18,11312.458,127.330
000000001363421216,21814736,CK,Y,1988-09-19,8137.035,938.690
000000001363365214,19087110,CK,Y,1993-03-24,7810.194,3695.125
000000001363354311,14996894,SV,Y,1995-07-28,282.929,5471.879
000000001362699211,14989689,CK,Y,1995-05-21,468.293,2942.499
456114321363101410,13631010,CC,Y,1995-06-16,0.000,9244.440
000000001363271313,17722523,SV,Y,1994-04-25,1732.766,1514.036
000000001363467220,27269340,CK,Y,1995-01-15,28676.262,415.137
000000001362736312,16352832,SV,Y,1994-06-02,2577.216,4578.210
456114321363022421,28623462,CC,Y,1995-02-01,21.000,563.650
000000001362643311,14989073,SV,N,1992-02-27,257.982,2424.716
456114321363356415,20450340,CC,Y,1991-03-11,1301.805,5100.000
000000001363197215,20447955,CK,Y,1993-10-10,7281.009,806.259
000000001362941313,17718233,SV,N,1990-08-01,909.815,1956.022
000000001363493311,14998423,SV,N,1993-06-08,629.242,2712.689
000000001362929217,23169793,CK,Y,1987-01-08,1036.610,64.015
000000001362642218,24527556,CK,Y,1994-08-17,160.460,199.610
000000001363252211,14995772,CK,Y,1994-12-15,428.963,157.682
000000001362823210,13628230,CK,Y,1994-04-22,794.770,33.075
000000001362784213,17716192,CK,Y,1995-01-24,45449.392,2443.433
000000001362822310,13628220,SV,Y,1994-11-13,305.767,2355.435
000000001363268320,27265360,SV,Y,1989-06-25,3440.616,1278.568
000000001362770220,27255400,CK,Y,1994-09-24,2810.301,1687.599
000000001362982314,19081748,SV,Y,1989-11-14,3034.906,13585.965
000000001363377316,21814032,SV,Y,1994-07-01,1893.821,1802.060
456114321363384411,14997224,CC,Y,1994-11-07,12428.071,10933.321
000000001362926216,21806816,CK,Y,1994-07-11,13069.693,23.390
456114321363447419,25905493,CC,Y,1995-10-06,0.000,3100.000
000000001363385318,24540930,SV,Y,1995-07-20,533.610,1807.350
000000001362806221,28618926,CK,Y,1993-11-22,239.470,2520.240
000000001363095318,24535710,SV,Y,1995-02-19,2071.540,955.080
456114321362656419,25890464,CC,Y,1993-09-23,4019.625,1380.182
000000001363491316,21815856,SV,N,1990-10-22,636.895,37.820
000000001363438214,19088132,CK,Y,1995-05-16,193.312,1045.008
000000001362565321,28613865,SV,Y,1986-05-22,340.680,900.160
000000001362700314,19077800,SV,Y,1994-02-22,435.680,1295.108
000000001363450318,24542100,SV,Y,1994-03-11,165.040,1105.620
000000001362587210,13625870,CK,Y,1990-08-08,4789.197,1314.000
456114321363060421,28624260,CC,Y,1993-10-14,1919.670,2151.950
000000001363428211,14997708,CK,N,1993-12-01,2175.614,1347.304
000000001362848311,14991328,SV,Y,1990-08-07,10003.823,23737.658
000000001363306311,14996366,SV,Y,1995-05-28,1328.024,5846.974
456114321363316413,17723108,CC,Y,1993-08-11,4699.013,2230.000
000000001363347316,21813552,SV,Y,1995-05-27,2462.175,532.640
000000001362555311,14988105,SV,Y,1993-05-14,781.888,1276.891
000000001363078223,31350794,CK,Y,1995-09-12,312.360,257.830
000000001362835313,17716855,SV,Y,1989-03-31,12384.464,4595.807
000000001362580316,21801280,SV,Y,1992-10-12,1453.342,183.390
000000001362571214,19075994,CK,N,1991-04-28,360.752,258.054
000000001362657211,14989227,CK,Y,1989-06-07,282.682,107.849
000000001362701321,28616721,SV,Y,1995-06-03,225.920,1764.160
456114321363142418,24536556,CC,Y,1995-03-07,29.000,2040.780
456114321362528416,21800448,CC,Y,1986-01-13,1783.585,560.090
456114321363283421,28628943,CC,Y,1995-04-18,21.000,1059.000
000000001363203312,16358436,SV,Y,1995-06-23,3245.856,6754.419
456114321363438421,28632198,CC,Y,1994-07-16,1039.920,643.300
